trial_number	practice_or_real	date_time	subj_code	seed	number_of_blocks	up_resp	expName	block_num	filename	displayed_string	orientation	true_angle	tilt_direction	standard_position	adjust_stim_position	matched_angle	signed_error	absolute_error	RT	num_mouse_wheel_up	num_mouse_wheel_down
4	real	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_15_right	ycyc	inverted	15	right	(15, 12)	(30, -7)	15.0	0.0	0.0	2295	15	0
5	real	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_1_left	ycyc	inverted	1	left	(13, -4)	(8, -8)	-3.0	-2.0	2.0	2161	0	3
6	real	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_10_right	ycyc	inverted	10	right	(-21, -13)	(-18, -11)	11.0	1.0	1.0	2278	11	0
7	real	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_11_right	7-44	inverted	11	right	(-11, 6)	(-11, -15)	13.0	2.0	2.0	2677	13	0
8	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(22, 11)	(35, -10)	-7.0	-2.0	2.0	3095	0	7
9	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_11_left	7-44	upright	11	left	(-7, -6)	(-40, -11)	-15.0	-4.0	4.0	2964	0	15
10	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_1_right	ycyc	inverted	1	right	(13, 2)	(7, 4)	2.0	1.0	1.0	2978	2	0
11	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_3_left	ycyc	upright	3	left	(32, -5)	(-24, 7)	-3.0	0.0	0.0	2646	0	3
12	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(25, 4)	(-34, -1)	-14.0	-4.0	4.0	3578	0	14
13	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_1_left	ycyc	upright	1	left	(31, -3)	(10, -3)	0.0	1.0	1.0	2815	0	0
14	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_14_right	7-44	upright	14	right	(10, -12)	(21, 5)	11.0	-3.0	3.0	2861	11	0
15	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_6_left	ycyc	inverted	6	left	(11, -14)	(-16, -13)	-13.0	-7.0	7.0	3277	0	13
16	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_16_left	ycyc	inverted	16	left	(-14, -1)	(-20, -12)	-18.0	-2.0	2.0	3278	0	18
17	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_15_right	ycyc	upright	15	right	(3, 4)	(-34, -12)	19.0	4.0	4.0	3528	19	0
18	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_2_left	7-44	upright	2	left	(-40, 3)	(-21, 2)	-4.0	-2.0	2.0	1829	1	5
19	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_2_right	ycyc	inverted	2	right	(-28, -4)	(38, -15)	3.0	1.0	1.0	1546	3	0
20	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_10_right	7-44	inverted	10	right	(-31, 12)	(-14, 4)	12.0	2.0	2.0	2395	12	0
21	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_8_right	7-44	inverted	8	right	(8, -11)	(-8, -4)	13.0	5.0	5.0	2063	13	0
22	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_4_left	7-44	upright	4	left	(37, -4)	(20, -12)	-10.0	-6.0	6.0	1827	0	10
23	real	2022-10-12 14:37	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_15_right	7-44	upright	15	right	(-26, 12)	(22, -1)	16.0	1.0	1.0	3413	16	0
24	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(21, 0)	(-1, -13)	-14.0	-8.0	8.0	2264	0	14
25	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_11_left	ycyc	upright	11	left	(-22, -12)	(3, 8)	-17.0	-6.0	6.0	3013	0	17
26	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_2_right	ycyc	upright	2	right	(-7, 0)	(-20, 1)	4.0	2.0	2.0	2511	4	0
27	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_5_right	ycyc	inverted	5	right	(-38, -9)	(27, -4)	9.0	4.0	4.0	2378	9	0
28	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_11_right	ycyc	inverted	11	right	(-22, 7)	(29, 14)	12.0	1.0	1.0	2162	12	0
29	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_1_left	7-44	inverted	1	left	(-37, 9)	(27, -6)	3.0	4.0	4.0	1329	3	0
30	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_6_right	7-44	inverted	6	right	(-29, 7)	(-7, 1)	8.0	2.0	2.0	1742	8	0
31	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_16_right	ycyc	inverted	16	right	(6, 14)	(-19, -4)	18.0	2.0	2.0	3666	18	0
32	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_6_right	7-44	upright	6	right	(-12, 2)	(29, 9)	3.0	-3.0	3.0	1912	3	0
33	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_5_left	7-44	inverted	5	left	(24, -5)	(-12, 4)	-6.0	-1.0	1.0	1828	0	6
34	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_11_left	ycyc	inverted	11	left	(-16, 10)	(-10, 11)	-17.0	-6.0	6.0	3878	0	17
35	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_4_left	7-44	inverted	4	left	(11, 8)	(-11, -9)	-9.0	-5.0	5.0	2078	0	9
36	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_16_right	7-44	upright	16	right	(26, 0)	(5, 8)	14.0	-2.0	2.0	2694	14	0
37	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_11_left	7-44	inverted	11	left	(-37, -15)	(-5, 0)	-16.0	-5.0	5.0	2031	0	16
38	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_15_left	7-44	upright	15	left	(-7, -9)	(37, -4)	-18.0	-3.0	3.0	2361	1	19
39	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_3_right	7-44	upright	3	right	(17, 10)	(4, -4)	6.0	3.0	3.0	1495	6	0
40	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_9_left	ycyc	upright	9	left	(-30, -8)	(-27, -8)	-17.0	-8.0	8.0	4343	0	17
41	real	2022-10-12 14:38	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_8_left	7-44	upright	8	left	(20, -9)	(3, -9)	-16.0	-8.0	8.0	2812	0	16
42	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_15_left	7-44	inverted	15	left	(21, 4)	(38, 11)	-18.0	-3.0	3.0	2177	0	18
43	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_4_left	ycyc	inverted	4	left	(-40, 0)	(4, 10)	-7.0	-3.0	3.0	2714	2	9
44	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_10_left	7-44	upright	10	left	(-30, 11)	(-25, 14)	-18.0	-8.0	8.0	2980	0	18
45	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_13_left	ycyc	upright	13	left	(9, 10)	(-15, 0)	-24.0	-11.0	11.0	3078	0	24
46	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_2_left	ycyc	upright	2	left	(-18, -2)	(2, -13)	-4.0	-2.0	2.0	1514	0	4
47	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_13_left	7-44	upright	13	left	(10, -1)	(11, 8)	-19.0	-6.0	6.0	3397	1	20
48	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_4_right	ycyc	inverted	4	right	(-30, 8)	(-20, -10)	8.0	4.0	4.0	1646	9	1
49	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_7_right	ycyc	inverted	7	right	(-24, -15)	(-21, 3)	7.0	0.0	0.0	2277	7	0
50	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_5_right	ycyc	upright	5	right	(19, 10)	(-22, 4)	6.0	1.0	1.0	2661	6	0
51	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_4_right	7-44	inverted	4	right	(36, 0)	(4, -11)	5.0	1.0	1.0	1279	5	0
52	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(30, 2)	(-24, -15)	15.0	6.0	6.0	2097	15	0
53	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_10_right	7-44	upright	10	right	(-39, 10)	(-27, 1)	12.0	2.0	2.0	1963	12	0
54	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_9_left	7-44	upright	9	left	(-23, -2)	(-16, 11)	-18.0	-9.0	9.0	4196	0	18
55	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_12_left	7-44	upright	12	left	(-13, -15)	(-8, -9)	-23.0	-11.0	11.0	2728	0	23
56	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_7_left	ycyc	inverted	7	left	(-3, 1)	(-10, 9)	-19.0	-12.0	12.0	3079	0	19
57	real	2022-10-12 14:39	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_8_right	7-44	upright	8	right	(35, -5)	(-7, 2)	14.0	6.0	6.0	2946	14	0
58	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_2_right	7-44	upright	2	right	(13, 11)	(-24, -14)	3.0	1.0	1.0	2646	3	0
59	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_16_left	7-44	upright	16	left	(5, 13)	(18, 6)	-25.0	-9.0	9.0	3646	0	25
60	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(34, 11)	(26, -2)	-24.0	-9.0	9.0	3646	0	24
61	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_8_right	ycyc	inverted	8	right	(24, -11)	(28, -11)	10.0	2.0	2.0	3329	14	4
62	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_7_right	ycyc	upright	7	right	(27, 1)	(-38, 12)	11.0	4.0	4.0	2513	12	1
63	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_8_right	ycyc	upright	8	right	(16, 9)	(-17, 4)	12.0	4.0	4.0	2763	12	0
64	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_4_right	ycyc	upright	4	right	(-40, 9)	(-21, -10)	7.0	3.0	3.0	2163	7	0
65	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_7_left	7-44	upright	7	left	(-22, 0)	(39, 8)	-13.0	-6.0	6.0	2562	0	13
66	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_7_right	7-44	upright	7	right	(-25, 2)	(-33, -5)	11.0	4.0	4.0	2544	13	2
67	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_14_left	7-44	upright	14	left	(26, 1)	(31, 0)	-23.0	-9.0	9.0	3147	0	23
68	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-27, 13)	(31, -14)	-23.0	-9.0	9.0	4545	0	23
69	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_9_right	7-44	upright	9	right	(-9, -9)	(-5, -14)	10.0	1.0	1.0	2627	14	4
70	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_7_left	7-44	inverted	7	left	(-28, 1)	(17, 2)	-11.0	-4.0	4.0	3828	2	13
71	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(-37, 9)	(-32, -1)	-17.0	-7.0	7.0	2578	0	17
72	real	2022-10-12 14:40	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_16_left	ycyc	upright	16	left	(1, 4)	(24, 4)	-25.0	-9.0	9.0	3614	0	25
73	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_6_left	ycyc	upright	6	left	(25, -9)	(-5, -1)	-6.0	0.0	0.0	1644	0	6
74	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_5_left	ycyc	upright	5	left	(25, 2)	(21, 1)	-9.0	-4.0	4.0	2228	0	9
75	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_1_right	7-44	upright	1	right	(-9, 7)	(26, 13)	2.0	1.0	1.0	3596	2	0
76	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_6_left	7-44	inverted	6	left	(-7, 14)	(31, 13)	-9.0	-3.0	3.0	2129	0	9
77	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_9_right	ycyc	upright	9	right	(-15, 11)	(17, -11)	11.0	2.0	2.0	2947	13	2
78	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_9_left	ycyc	inverted	9	left	(13, -12)	(10, -1)	-14.0	-5.0	5.0	2945	0	14
79	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_16_right	7-44	inverted	16	right	(0, -13)	(-10, -2)	23.0	7.0	7.0	3027	23	0
80	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_5_right	7-44	inverted	5	right	(-31, -9)	(-2, 10)	14.0	9.0	9.0	2493	14	0
81	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_6_right	ycyc	inverted	6	right	(-25, 13)	(-21, 7)	7.0	1.0	1.0	1895	7	0
82	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_13_right	7-44	upright	13	right	(6, -11)	(-8, 13)	17.0	4.0	4.0	3578	17	0
83	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_9_right	ycyc	inverted	9	right	(-23, -1)	(-12, 8)	11.0	2.0	2.0	3145	15	4
84	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_12_right	ycyc	upright	12	right	(-28, -3)	(22, -10)	12.0	0.0	0.0	3361	12	0
85	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_12_right	ycyc	inverted	12	right	(-12, -10)	(15, 1)	13.0	1.0	1.0	3378	13	0
86	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(11, -5)	(13, -9)	-7.0	-4.0	4.0	2879	0	7
87	real	2022-10-12 14:41	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_16_right	ycyc	upright	16	right	(5, -5)	(-29, 8)	26.0	10.0	10.0	3778	27	1
88	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_12_right	7-44	upright	12	right	(6, -15)	(3, 2)	22.0	10.0	10.0	2780	22	0
89	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_2_right	7-44	inverted	2	right	(18, -1)	(-38, -3)	5.0	3.0	3.0	1161	5	0
90	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_13_right	ycyc	inverted	13	right	(2, 1)	(39, -6)	17.0	4.0	4.0	2695	17	0
91	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_12_right	7-44	inverted	12	right	(25, -13)	(-26, 14)	24.0	12.0	12.0	3545	24	0
92	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_12_left	ycyc	upright	12	left	(-11, 13)	(-27, -13)	-20.0	-8.0	8.0	3161	0	20
93	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(-7, -7)	(-35, 13)	-13.0	-6.0	6.0	3248	3	16
94	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_8_left	ycyc	upright	8	left	(-17, -7)	(-24, 11)	-20.0	-12.0	12.0	2747	0	20
95	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_10_right	ycyc	upright	10	right	(14, 12)	(-7, -3)	12.0	2.0	2.0	3847	12	0
96	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_14_right	ycyc	inverted	14	right	(-21, 2)	(25, 3)	13.0	-1.0	1.0	3645	13	0
97	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_13_right	ycyc	upright	13	right	(23, 7)	(1, -13)	19.0	6.0	6.0	2981	19	0
98	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_4_left	ycyc	upright	4	left	(-5, -14)	(-17, -2)	-9.0	-5.0	5.0	3261	3	12
99	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_11_right	ycyc	upright	11	right	(-31, -7)	(-38, 5)	14.0	3.0	3.0	3332	14	0
100	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_2_left	ycyc	inverted	2	left	(-29, 10)	(-7, -13)	-9.0	-7.0	7.0	2045	0	9
101	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_8_left	7-44	inverted	8	left	(37, 12)	(-12, -13)	-20.0	-12.0	12.0	2815	0	20
102	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_1_right	7-44	inverted	1	right	(-7, 12)	(-25, -1)	3.0	2.0	2.0	2197	3	0
103	real	2022-10-12 14:42	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_14_left	ycyc	inverted	14	left	(-39, -5)	(30, -2)	-22.0	-8.0	8.0	2995	0	22
104	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_3_right	ycyc	upright	3	right	(-6, 4)	(-24, -14)	8.0	5.0	5.0	2212	8	0
105	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_5_left	7-44	upright	5	left	(27, 7)	(-10, -12)	-14.0	-9.0	9.0	2811	0	14
106	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_13_left	ycyc	inverted	13	left	(-20, -7)	(-34, -10)	-22.0	-9.0	9.0	2811	0	22
107	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_1_right	ycyc	upright	1	right	(-15, 14)	(-1, 5)	5.0	4.0	4.0	2180	5	0
108	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_9_left	7-44	inverted	9	left	(-1, 1)	(-14, -6)	-26.0	-17.0	17.0	3380	0	26
109	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_14_left	7-44	inverted	14	left	(17, 1)	(-18, -7)	-31.0	-17.0	17.0	3335	0	31
110	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_4_right	7-44	upright	4	right	(4, 10)	(-38, -7)	11.0	7.0	7.0	1963	11	0
111	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_5_right	7-44	upright	5	right	(-36, -15)	(-38, 8)	9.0	4.0	4.0	2444	10	1
112	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_15_right	7-44	inverted	15	right	(24, 2)	(-16, 1)	21.0	6.0	6.0	3445	25	4
113	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(20, -8)	(17, -12)	-19.0	-7.0	7.0	2948	0	19
114	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(15, 6)	(23, 2)	11.0	4.0	4.0	2946	17	6
115	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_10_left	ycyc	inverted	10	left	(10, 1)	(-1, 7)	-21.0	-11.0	11.0	3194	0	21
116	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_13_right	7-44	inverted	13	right	(-13, -8)	(3, -9)	16.0	3.0	3.0	2777	16	0
117	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_15_left	ycyc	inverted	15	left	(-23, -3)	(4, -14)	-26.0	-11.0	11.0	2945	0	26
118	real	2022-10-12 14:43	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_1_left	7-44	upright	1	left	(-24, -15)	(-31, 5)	2.0	3.0	3.0	2693	2	0
119	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-8, -2)	(-20, -14)	-31.0	-15.0	15.0	3061	0	31
120	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_12_left	ycyc	inverted	12	left	(-30, 6)	(8, 12)	-26.0	-14.0	14.0	2445	0	26
121	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_14_right	ycyc	upright	14	right	(24, 6)	(-4, 4)	20.0	6.0	6.0	2779	20	0
122	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_14_right	7-44	inverted	14	right	(-9, 7)	(-3, -14)	18.0	4.0	4.0	3761	23	5
123	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_13_left	7-44	inverted	13	left	(18, -10)	(-20, -7)	-22.0	-9.0	9.0	3493	0	22
124	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(17, -15)	(-7, -4)	7.0	4.0	4.0	1545	7	0
125	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_3_left	7-44	upright	3	left	(2, 2)	(1, -8)	-8.0	-5.0	5.0	2266	0	8
126	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_3_right	7-44	inverted	3	right	(-36, 13)	(-1, -9)	6.0	3.0	3.0	2263	6	0
127	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_6_right	ycyc	upright	6	right	(5, -10)	(-40, -5)	11.0	5.0	5.0	3996	12	1
128	real	2022-10-12 14:44	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_3_left	ycyc	inverted	3	left	(8, -13)	(20, -7)	-9.0	-6.0	6.0	2932	0	9
1	practice	2022-10-12 13:04	andreagraystein	10	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-16, 4)	(31, 1)	-13.0	-1.0	1.0	4334	0	13
2	practice	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(-9, -3)	(38, 2)	-4.0	-1.0	1.0	2610	0	4
3	practice	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(17, 12)	(21, 3)	6.0	-1.0	1.0	7961	15	9
4	practice	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-25, -8)	(-27, -2)	-18.0	-2.0	2.0	7063	12	30
5	practice	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(-8, -4)	(18, -2)	0.0	-3.0	3.0	4386	3	3
1	real	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	ycyc_inverted_5_right	ycyc	inverted	5	right	(37, 0)	(-32, -10)	1.0	-4.0	4.0	4656	4	3
2	real	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	ycyc_inverted_10_left	ycyc	inverted	10	left	(22, 6)	(19, 13)	-8.0	2.0	2.0	8631	4	12
3	real	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	ycyc_inverted_4_right	ycyc	inverted	4	right	(11, -11)	(13, 2)	1.0	-3.0	3.0	10225	12	11
4	real	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	ycyc_upright_1_right	ycyc	upright	1	right	(34, -4)	(28, -3)	0.0	-1.0	1.0	1731	0	0
5	real	2022-10-12 13:05	andreagraystein	10	1	right	Exercise 5	1	7-44_inverted_11_left	7-44	inverted	11	left	(22, 7)	(-19, 2)	-8.0	3.0	3.0	3751	1	9
6	real	2022-10-12 13:06	andreagraystein	10	1	right	Exercise 5	1	ycyc_inverted_6_left	ycyc	inverted	6	left	(16, -12)	(13, 11)	-7.0	-1.0	1.0	4234	0	7
7	real	2022-10-12 13:06	andreagraystein	10	1	right	Exercise 5	1	ycyc_upright_2_left	ycyc	upright	2	left	(-36, 12)	(-40, -1)	0.0	2.0	2.0	2811	0	0
8	real	2022-10-12 13:06	andreagraystein	10	1	right	Exercise 5	1	ycyc_upright_3_left	ycyc	upright	3	left	(28, -13)	(-34, -4)	1.0	4.0	4.0	5904	9	8
9	real	2022-10-12 13:06	andreagraystein	10	1	right	Exercise 5	1	ycyc_inverted_9_left	ycyc	inverted	9	left	(-29, -11)	(-27, 4)	-6.0	3.0	3.0	5997	3	9
10	real	2022-10-12 13:06	andreagraystein	10	1	right	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(18, 11)	(22, -11)	5.0	-4.0	4.0	6299	12	7
